web_rt,web_util,web_thr,spike0_rt,spike0_util,spike0_thr,spike1_rt,spike1_util,spike1_thr,spike2_rt,spike2_util,spike2_thr,spike3_rt,spike3_util,spike3_thr,mit_rt,mit_util,mit_thr,ana_rt,ana_util,ana_thr
2.8997373533181783,1.0,6.8769375415746525,3.346202076243992,1.0,5.913165441564118,2.895688495705929,1.0,6.244425659717948,1.8209982149095725,0.9693569320409886,6.09049888715994,0.7341400427844262,0.3250539279652318,1.9003782716699276,0.0024356798058303,0.3622716839682376,328.02136024350483,0.002445053776076334,1.0,322.333647724058
3.2996527768753703,1.0,6.168199735428188,2.9254442480104306,1.0,6.749746345133812,2.7413302421357204,1.0,6.688697225607322,2.1548256985389127,0.9756509202206348,5.359668163892303,0.9906997067483242,0.6506081189400407,3.973325203103486,0.0025637320064021,0.4638832750589242,409.39378050556905,0.002426743439519599,1.0,381.69184412265696
2.7563979684098343,1.0,6.806065014785504,2.4663703059403117,1.0,6.666867132553983,2.5873876212306017,1.0,6.108119406674855,2.2154881923394214,0.985546778632004,5.820250763537158,0.7198238772317115,0.3281630482628268,1.928884976369008,0.0024599083688878,0.3045444325420647,289.3373826954541,0.0025117105280381305,1.0,248.54298653655167
2.9592270996088232,1.0,6.99076627097536,3.446275079776512,1.0,6.036431996109204,2.99762585348194,1.0,5.733858175583077,1.674364599623706,1.0,6.812782539890507,0.7125416103094754,0.305578150685451,1.967794260459087,0.0025871316329689,0.2789556872491533,254.9632904184768,0.0024404489457595098,1.0,247.42323442708437
3.35788138267966,1.0,5.581074928679143,2.7999568230842065,1.0,6.279067755890266,3.6497432877079374,1.0,5.559112797532633,2.1128207900326057,1.0,6.194983615050537,0.9214857235118056,0.3883221869665549,2.620006543272068,0.0024066106244085,0.2925813416280305,268.49396355696206,0.0025561795182706365,1.0,285.21483480459165
3.594938005486948,1.0,5.146977337859584,3.981355189540606,1.0,5.275172057318128,2.879393545945394,1.0,5.723769263126906,2.892341888482152,1.0,5.580369372313287,,,,0.0021543668062354,0.2671343974076894,253.0829825845333,0.0024324569465605807,1.0,213.84104304256718
2.968327994075957,1.0,7.78585782101944,3.080609603494026,1.0,5.325908420325127,3.161827510241315,1.0,6.19934629434634,2.6484435548207395,1.0,5.398017877516145,,,,0.0023672050318835,0.2780831269841824,244.5778154661753,0.0024706947991982083,1.0,201.0801140315067
2.4887726551450062,1.0,6.85840694808853,3.715312912233288,1.0,6.027189164704029,2.8317929144992235,1.0,6.118805121291654,1.256214207090441,0.8076589088484031,6.215344627765356,,,,0.0021123923285771,0.249526320888904,230.43045910255967,0.002453037164769644,1.0,269.84355634584244
3.4992902801143786,1.0,6.170398942140019,2.713868554010018,1.0,6.0596180620637,2.451125843059776,1.0,7.384482344478576,1.6098104952312555,0.9884468267123644,6.242990701954015,,,,0.0023435773177746,0.3062835616525323,285.0762284984395,0.0024206639332255524,1.0,295.72954737136246
2.8619180244250835,1.0,5.903413289669565,3.5668033793037472,1.0,5.676315967637762,2.8071117100380327,1.0,6.705735618123348,2.277827987751768,1.0,6.3161444728149965,,,,0.0022259645272889,0.2918054289706454,266.0871151028739,0.0024534254724866257,1.0,232.53349426767807
3.089272605838888,1.0,7.140710440817991,3.1848415738972067,1.0,6.388550935316177,2.8304382747079093,1.0,6.352566124538563,1.7402437673714564,0.8701409857092045,5.202738696235431,,,,0.0025648432747143,0.3161886166144941,278.17706395859744,0.0023726172869151345,1.0,284.36212133726417
2.862420615390597,1.0,6.526246998634105,2.8416642512901165,1.0,6.265878815739976,1.911155244954177,1.0,8.43513137119394,1.6822475233917868,0.982238935172101,6.223852225356186,,,,0.0022943403509163,0.3641353807110036,331.9502592746294,0.002573153245640555,1.0,304.64637811889764
2.880888332855971,1.0,6.158305357089962,3.4740309077414264,1.0,5.802661142185601,2.735411913418056,1.0,5.874742230605492,2.5021208443136,0.9455788676515664,5.582636768289089,,,,0.0021686560975997,0.3160768664551698,305.54016784653487,0.0025797092054921536,1.0,253.02054119422974
3.327465848608959,1.0,6.28915503399309,2.564019945679288,1.0,7.152190038916672,3.3253609605303898,1.0,5.992055339963108,1.812452662583326,0.9727972778352384,6.516384170682371,,,,0.0023509985279999,0.3056439105268352,275.00617166699607,0.0023318831058109124,1.0,249.41003054198288
3.0482188628227767,1.0,6.604300129597459,3.3351866397910963,1.0,5.291350199828928,2.60804625106431,1.0,6.1742887373291495,1.314689932072045,0.7274289847128024,5.251137971108155,,,,0.0022804786284943,0.2648431345679211,248.2404799449957,0.0024155929101620536,1.0,326.4675957644831
2.435659569716062,1.0,8.264189680156566,3.0234812080665803,1.0,6.279876415578318,3.0851780081808884,1.0,6.198279008285508,1.518308416307372,0.9931370155285156,7.084352988456831,,,,0.0025547665546374,0.4073146516579487,356.5734940030575,0.00244890556295658,1.0,234.64425775553985
2.6309929714610703,1.0,6.679224134338902,3.264677174735199,1.0,6.253386176069029,2.441992460916852,1.0,6.3994224957871415,,,,,,,0.0022792230810031,0.2824064251606608,267.3149329733466,0.002584412576553516,1.0,267.83207694644824
3.020234783594656,1.0,7.178958957651174,,,,,,,,,,,,,0.0025437058875179,0.3097784434694168,266.70146393418264,0.00244655023714004,1.0,290.73237856857736
,,,,,,,,,,,,,,,0.0025193681491583,0.3376814068727067,315.0877753656301,0.002437533980178814,1.0,289.85549967791576
,,,,,,,,,,,,,,,0.0027194412177002,0.3542987920127241,318.24473258911524,0.0025840971696725833,1.0,224.73731135345668
,,,,,,,,,,,,,,,0.0021453772482011,0.2507220092099362,232.9923393448773,0.002398209605860175,1.0,278.62810470844846
,,,,,,,,,,,,,,,0.0026558266601747,0.3322591176206029,291.8243155662361,0.002442458620503629,1.0,234.45707444551996
,,,,,,,,,,,,,,,0.0026061598856619,0.2917949716425944,265.18038189698825,0.002357016118639184,1.0,225.55341583498677
,,,,,,,,,,,,,,,0.0021070668896261,0.2352778116323981,216.63508862996,0.0025084847258193626,1.0,223.6365962681726
,,,,,,,,,,,,,,,0.0025297778308967,0.2908409064064985,253.784998827165,0.0024060322217719712,1.0,224.73095601443092
,,,,,,,,,,,,,,,0.0020174739712711,0.254125763730943,241.7653373078468,0.002500583779200788,1.0,261.6908929167117
,,,,,,,,,,,,,,,0.0027117694472364,0.2785580648198499,258.95777325276805,0.002527102330191246,1.0,199.6993096268817
,,,,,,,,,,,,,,,0.0020502497470283,0.2362774813613414,222.05006115356497,0.002469880484446791,1.0,259.6809151188261
,,,,,,,,,,,,,,,0.002546242726899,0.2708754535565366,240.0875967077639,0.002520770557964851,1.0,313.628127358459
,,,,,,,,,,,,,,,0.0023668057872658,0.3273926375599538,294.04209576816936,0.002444902395098277,1.0,294.3595805737065
,,,,,,,,,,,,,,,0.0022522935932159,0.3437658451867455,318.3799471403054,0.0024218072680604733,1.0,263.96564329624636
,,,,,,,,,,,,,,,0.0024683238273646,0.319760137916118,291.43386454561096,0.002367657729555909,1.0,294.2152801739817
,,,,,,,,,,,,,,,0.0024034977517852,0.3358509883744155,311.20674837625523,0.002409165806322493,1.0,285.5225285969868
,,,,,,,,,,,,,,,0.0023409002329871,0.3374931001456794,309.331505972999,0.0026453690374534013,1.0,212.2692180767715
,,,,,,,,,,,,,,,0.0025887196404742,0.3332307066534322,299.0117765542224,0.0024955514211427317,1.0,226.14419714878346
,,,,,,,,,,,,,,,0.0023083852492714,0.2409042152155649,225.41628122671392,0.002319027886158667,1.0,264.5541011244553
,,,,,,,,,,,,,,,0.0025296719050425,0.2710981144420256,241.05258135695348,0.0024912098947671166,1.0,265.08178540414747
,,,,,,,,,,,,,,,0.002613891874546,0.3049881809574735,273.26554426558687,0.00242549958042926,1.0,246.01945072444764
,,,,,,,,,,,,,,,0.0027371377249648,0.2991304384979064,264.9776999195125,0.0025157335910725347,1.0,222.02595950346864
,,,,,,,,,,,,,,,0.0022210296828232,0.3149150329022079,295.6012930593794,0.0024266405230277933,1.0,227.21983100980918
,,,,,,,,,,,,,,,0.0021043913765711,0.2639580898192417,248.4585944072983,0.0023975889591188143,1.0,213.2445627207406
,,,,,,,,,,,,,,,0.0023411673446391,0.2363157793048836,217.03059366560035,0.002447546953580174,1.0,269.0725114180974
,,,,,,,,,,,,,,,0.00204620910505,0.2335277239240201,225.5569066508022,0.0024078221269693344,1.0,347.34047585133425
,,,,,,,,,,,,,,,0.0023215708150347,0.2777267066945572,253.42402450759872,0.002586570534125438,1.0,247.39352129681637
,,,,,,,,,,,,,,,0.0023779651525785,0.3440633871708854,305.60203416313175,0.0023780475629758915,1.0,247.20495089203155
,,,,,,,,,,,,,,,0.0028118797143322,0.3926925823119949,350.6547264167958,0.0024303283549845923,1.0,322.1321483565468
,,,,,,,,,,,,,,,0.0019562379397342,0.2670544565772096,259.1456040925041,0.0023540897919769434,1.0,255.6342032865454
,,,,,,,,,,,,,,,0.0026480810178838,0.3174410673045592,290.7693656350267,0.0024561113737744346,1.0,273.9868854962332
,,,,,,,,,,,,,,,0.0022979709744452,0.3189887082494723,289.63884777896203,0.002467787690421207,1.0,231.54208488074522
,,,,,,,,,,,,,,,0.0026168985186393,0.3283413128801097,285.97160827917827,0.0023350952301738116,1.0,255.4148866439287
,,,,,,,,,,,,,,,0.0027628452804986,0.3188204178237666,278.0778477282262,0.002422622432042671,1.0,260.06045832210356
,,,,,,,,,,,,,,,0.0024361460578692,0.2537267236816748,234.6810993809912,0.0024071933592298487,1.0,278.1375579406193
,,,,,,,,,,,,,,,0.0023877974784788,0.3035790412739133,271.91425711792914,0.0025063043185774847,1.0,269.37088215760684
,,,,,,,,,,,,,,,0.0027031915021292,0.327097371443828,282.1937765381966,0.0024837568655466497,1.0,254.57578092042277
,,,,,,,,,,,,,,,0.0022725034980591,0.3288884641430434,289.0342829790238,0.00244640514734014,1.0,251.24406479287
,,,,,,,,,,,,,,,0.0025212615681683,0.3054135260623866,279.8091458748942,0.002418788079201433,1.0,291.4213372121847
,,,,,,,,,,,,,,,0.0021871044643148,0.2969227011187922,265.4209374526137,0.002457210883577384,1.0,283.2175840114743
,,,,,,,,,,,,,,,0.0023584098024149,0.2984738872258181,281.7485387333401,0.002352390751240006,1.0,252.25176590466933
,,,,,,,,,,,,,,,0.0026077667111481,0.3554997248077189,320.20639238934297,0.0023277133414779613,1.0,304.86833383002175
,,,,,,,,,,,,,,,0.0026099092967124,0.2988759828873815,265.2620957538852,0.002491115268667504,1.0,283.15495937570245
,,,,,,,,,,,,,,,0.0023611401476417,0.3283378681092944,311.5561701920989,0.0023976741734364664,1.0,307.35030941351397
,,,,,,,,,,,,,,,0.0021940514510991,0.3436754724151785,311.9556938911269,0.002447384820258702,1.0,313.5251172616593
,,,,,,,,,,,,,,,0.0027210602894683,0.3243196437313911,277.55021428831583,0.002466823956031206,1.0,276.2172442841242
,,,,,,,,,,,,,,,0.0023691640140436,0.3379409236239188,312.7095214368792,0.002550405860294069,1.0,264.6967679276515
,,,,,,,,,,,,,,,0.0024751046189651,0.3744738278185149,335.7016788521097,0.0024925946402304592,1.0,241.01501053976793
,,,,,,,,,,,,,,,0.0023514777760385,0.309443766727658,289.1414845656259,0.002494114558057635,1.0,305.73814188701607
,,,,,,,,,,,,,,,0.0020761225649175,0.3307705139095204,313.97460373055173,0.002466502722378353,1.0,254.1092371589563
,,,,,,,,,,,,,,,0.0024637009554123,0.3090250918183828,275.43709238172227,0.002409675741107337,1.0,265.6437142131623
,,,,,,,,,,,,,,,0.0023128342451691,0.3017244116817726,276.02241036019785,0.0024247986133464385,1.0,229.81883231319364
,,,,,,,,,,,,,,,0.0025523803145597,0.3235100213596569,297.0853585486482,0.0023727530895232968,1.0,247.79707997868704
,,,,,,,,,,,,,,,0.0023748626997228,0.2936920734988883,265.3525049621704,0.002499422638039591,1.0,224.27901342686832
,,,,,,,,,,,,,,,0.0023320889623808,0.3264809765586632,301.3062572054272,0.0023747385274867456,1.0,243.52390454455673
,,,,,,,,,,,,,,,0.0025710055570491,0.273609496918758,241.8482379753929,0.0025133807433452018,1.0,203.88033165745765
,,,,,,,,,,,,,,,0.0024245651142587,0.3001097531258561,264.425580320792,0.002409681721495496,1.0,248.52672758025884
,,,,,,,,,,,,,,,0.0026068946975127,0.2738486257922082,240.84945171569143,0.002550838501064938,1.0,270.58015064875354
,,,,,,,,,,,,,,,0.0028341739226109,0.2916795455623245,262.338893436729,0.002410377019529212,1.0,271.7052950207283
,,,,,,,,,,,,,,,0.0026506182126258,0.2657443430064102,235.49173329146757,0.002495458075998339,1.0,240.078756381921
,,,,,,,,,,,,,,,0.0031691255154443,0.2715476691632503,238.16254136852703,0.002337662295484774,1.0,299.4988608990274
,,,,,,,,,,,,,,,0.0030929581435252,0.3500812944643605,307.06542185341755,0.0024947483507887927,1.0,261.5844563447826
,,,,,,,,,,,,,,,0.0024328695380246,0.267347978914804,240.59520821369264,0.0024693015262295765,1.0,285.4546573716744
,,,,,,,,,,,,,,,0.0021980455268393,0.2960562611749847,280.4687362520474,0.0023814425781287715,1.0,201.93598225657732
,,,,,,,,,,,,,,,0.002526740901416,0.3220042328496564,314.9520447527707,0.0025002811512356716,1.0,274.6618379165924
,,,,,,,,,,,,,,,0.0022832597458743,0.3225543937222203,302.3834336604126,0.0023934722497495186,1.0,264.8414493487836
,,,,,,,,,,,,,,,0.0026900885799121,0.3091323626798308,273.22320364265306,0.00230634413370759,1.0,337.411751125693
,,,,,,,,,,,,,,,0.0024494760908935,0.2852419019170569,251.3616969935352,0.0024914749787661654,1.0,282.454610127336
,,,,,,,,,,,,,,,0.0021488012338548,0.2610326779976741,251.16653292778764,0.0024102968785640385,1.0,319.9487510464213
,,,,,,,,,,,,,,,0.002780465377832,0.2868627293242302,256.0986390296441,0.0024812267720994916,1.0,311.39672840248215
,,,,,,,,,,,,,,,0.0025634148327949,0.3394432461422102,301.25597766287814,0.002438301337336514,1.0,235.38801101404133
,,,,,,,,,,,,,,,0.0023315088225093,0.3964643980663829,359.3943176243421,0.0024696824094621985,1.0,255.498361093046
,,,,,,,,,,,,,,,0.0023785216833717,0.3431503658680341,314.74020353743094,0.002405485439655272,1.0,302.05548578856457
,,,,,,,,,,,,,,,0.002401071912693,0.3594947450099955,332.66188174248384,0.0024253451895196233,1.0,284.2018421760414
,,,,,,,,,,,,,,,0.0024353227031768,0.3533947356180378,321.2200401069928,0.002386567801599761,1.0,243.0725053192124
,,,,,,,,,,,,,,,0.0024435601620126,0.3037224514350852,272.3854092067201,0.0024175602609178928,1.0,285.75480759431434
,,,,,,,,,,,,,,,0.0025186409648669,0.279352733147811,243.4030453970228,0.002527997289429344,1.0,246.88555633958083
