replica,time,web_rt_mean,web_util,web_throughput,mit_rt_mean,mit_util,mit_throughput,analysis_rt_mean,analysis_util,analysis_throughput,system_rt_mean,arrivals_so_far,false_positives_so_far,mitigation_completions_so_far,spikes_count,scenario,mode,is_final,illegal_share,processed_legal_share,processed_illegal_share,completed_legal_share,completed_illegal_share,completed_legal_of_completed_share,completed_illegal_of_completed_share,spike0_rt_mean,spike0_util,spike0_throughput,spike1_rt_mean,spike1_util,spike1_throughput,spike2_rt_mean,spike2_util,spike2_throughput,spike3_rt_mean,spike3_util,spike3_throughput
3,8200.0,3.1046761167978665,0.9999948223581046,6.268170731707317,0.002402306978351767,0.2995460188289291,272.44365853658536,0.0024537113706072475,0.1579522084788765,257.4910975609756,2.5809375410861124,2189796,22474,2234038,5,finite simulation,finite simulation,False,0.9003715414586564,0.10162499155172446,0.9185787169215762,0.010068517798004929,0.09125416248819525,0.09937081973715048,0.9006291802628495,2.980847344831106,0.9998044841520644,6.365975609756098,2.866518665276192,0.9996171789752474,6.191341463414634,1.9770909213304053,0.942624308040728,5.949756097560976,0.8411097743120293,0.35914283409092895,2.208170731707317
3,8300.0,3.087351002040139,0.9999948847393322,6.2946987951807225,0.0024031752376574836,0.29939020663897065,272.24843373493974,0.0024537384875623343,0.15784064532509298,257.3063855421687,2.573195757304849,2214960,22731,2259662,5,finite simulation,finite simulation,False,0.9003706613211977,0.10162215119008922,0.9185597031097628,0.010068353378842055,0.0912508578033012,0.09937259934586352,0.9006274006541365,2.9750398427582803,0.9998068397646901,6.352289156626506,2.856364174771887,0.9996217912767503,6.199518072289156,1.9660278730371747,0.9394026614053922,5.935542168674699,0.840806015896599,0.35490660724745476,2.182530120481928
3,8400.0,3.0890619499041603,0.9999949456352926,6.287023809523809,0.0024037375881015262,0.2992997078011044,272.15761904761905,0.0024536553849969487,0.1577811411249026,257.21809523809526,2.5758131747088964,2240953,23018,2286124,5,finite simulation,finite simulation,False,0.9003272268539322,0.10166210536320931,0.9184953901308952,0.01008142517937681,0.09122725911699174,0.09951195447257608,0.9004880455274239,2.9829340668597846,0.9998091392913009,6.353571428571429,2.85882726283271,0.999626293761551,6.195714285714286,1.9661523043201365,0.9401240582934233,5.935476190476191,0.8391304623902044,0.35600609449033266,2.1825
3,8500.0,3.0878754908807604,0.9999950050984067,6.295176470588236,0.002404125445176015,0.2994328619058693,272.278,0.002453788287639366,0.15786028361114088,257.3331764705882,2.5732749741323744,2268650,23309,2314363,5,finite simulation,finite simulation,False,0.9003164877790757,0.101671478632667,0.9184783902320763,0.010089700923456681,0.09121019108280255,0.09960228706693239,0.9003977129330676,2.977612705302614,0.9998113847114032,6.35364705882353,2.8589301333469024,0.9996306903055328,6.1856470588235295,1.9648991238270381,0.9408284811370301,5.9430588235294115,0.8343648610354301,0.3562997161847118,2.1871764705882355
3,8600.0,3.081018693565954,0.9999950631786578,6.312209302325582,0.0024041764747330355,0.2994179835524634,272.2467441860465,0.002453589859241221,0.15782716769569155,257.3,2.57766493527347,2295070,23590,2341322,5,finite simulation,finite simulation,False,0.9003050015903654,0.10168448021193253,0.9184682820131848,0.010082916860923632,0.0911806611563046,0.099571011200179,0.900428988799821,2.9813628391697886,0.9998135779124334,6.349186046511628,2.865595203126303,0.9996349846043056,6.185232558139535,1.9719170465493965,0.9404975962594537,5.927674418604651,0.8445520346272115,0.35807945443427025,2.1780232558139536
3,8700.0,3.0727079531418067,0.9999951199237307,6.3180459770114945,0.0024041607033580352,0.29931843474171355,272.17850574712645,0.0024537334909374028,0.15779649838052917,257.23494252873564,2.5728430201674555,2321173,23855,2367953,5,finite simulation,finite simulation,False,0.9002930845740494,0.10169513431355612,0.918458469058532,0.010075940052723343,0.09118751596714247,0.0995022335673261,0.9004977664326739,2.982860803903338,0.9998157206950491,6.337586206896551,2.859206536130766,0.9996391801835665,6.192068965517241,1.960148005929825,0.9408419137036429,5.938045977011495,0.8427979740258852,0.3553589549900551,2.1605747126436783
3,8800.0,3.07242757477381,0.9999951753791428,6.3136363636363635,0.0024055752241918084,0.29938920811871444,272.2163636363636,0.0024537101605631734,0.1578160152982968,257.26920454545456,2.5754321875227153,2348170,24134,2395504,5,finite simulation,finite simulation,False,0.9003002337990861,0.10168641963741978,0.9184714053922842,0.01008317115030002,0.09117781080586158,0.09957607516254657,0.9004239248374534,2.9860849319145824,0.99981781477806,6.342840909090909,2.866209365750953,0.9996432804087532,6.17875,1.966608709895747,0.9415141646842833,5.933977272727272,0.8452822386122373,0.3591164683549511,2.1779545454545453
3,8900.0,3.075516948629888,0.999995229588366,6.3177528089887645,0.0024058767825795675,0.29931711226143726,272.1313483146067,0.002453547832867726,0.1577647797305855,257.2026966292135,2.574671109918007,2374149,24391,2421969,5,finite simulation,finite simulation,False,0.9003028032360226,0.10167853828887741,0.9184634157333849,0.010085719135572368,0.09120783910361144,0.09956920569180742,0.9004307943081926,2.975719963839768,0.9998198618030255,6.353932584269663,2.8688856875139344,0.9996472884940482,6.166067415730337,1.968632524087153,0.9421713089013138,5.935955056179775,0.8400240768572258,0.3575044781839254,2.174943820224719
3,9000.0,3.0730371349080707,0.9999952825929397,6.326444444444444,0.0024055941453935774,0.29932375775162623,272.1363333333333,0.0024535616391237504,0.15777641751283272,257.2202222222222,2.5768208518400857,2400890,24657,2449227,5,finite simulation,finite simulation,False,0.9003103015964913,0.1016702139623223,0.9184627367351273,0.010087509215332647,0.09123450053938331,0.09955891360379507,0.9004410863962049,2.9779274792110084,0.9998218633385475,6.364,2.879645301221724,0.9996512075107808,6.155888888888889,1.9667036380340657,0.9428138499135215,5.942333333333333,0.8361452602602144,0.35555690881124025,2.169111111111111
3,9100.0,3.0696311097153615,0.9999953344325777,6.327692307692308,0.002405124606178879,0.29929652499569415,272.10406593406594,0.0024534119807594033,0.15775270532712854,257.1972527472527,2.5712526549239203,2427266,24911,2476147,5,finite simulation,finite simulation,False,0.9003080008536353,0.10167488853714426,0.9184634069772328,0.010077181487319477,0.09123021539460446,0.09947132980886539,0.9005286701911346,2.969781763285353,0.9998238208842778,6.375164835164835,2.865304617006334,0.9996550403952779,6.172637362637363,1.9591728318735186,0.9420867870669253,5.927912087912088,0.835498345036088,0.3518618323446024,2.147912087912088
3,9200.0,3.0619046040998734,0.9999953851452671,6.340760869565218,0.00240452532716375,0.2993030448431851,272.11804347826086,0.00245346593680975,0.15776579349899955,257.21293478260867,2.568742609798465,2454062,25202,2503486,5,finite simulation,finite simulation,False,0.90031547695209,0.10166532059907207,0.918474349873801,0.010074725088445199,0.09124871335769023,0.09943133832554474,0.9005686616744553,2.971153755417483,0.999825735874666,6.3734782608695655,2.8596115030676272,0.9996587899561987,6.180760869565217,1.9570881471321544,0.9417955321829864,5.922391304347826,0.8324635618314137,0.35052314428297054,2.140326086956522
3,9300.0,3.0595732678404217,0.999995434767361,6.350215053763441,0.0024044315066349448,0.2992511170319933,272.0589247311828,0.002453493215321583,0.15773461713419376,257.159247311828,2.5680454856863957,2480204,25463,2530148,5,finite simulation,finite simulation,False,0.9003227153895406,0.10166099240223787,0.9184760608401566,0.010074171318165764,0.09125378396293209,0.09942144090659494,0.9005785590934051,2.9730701305496035,0.9998276096824653,6.3718279569892475,2.8564083673498684,0.9996624588814009,6.1890322580645165,1.952037492518004,0.9420950713416878,5.917419354838709,0.8307892484191893,0.3476463763810636,2.1253763440860216
3,9400.0,3.0525346040109245,0.9999954833336656,6.361063829787234,0.0024043145622799733,0.29945030949820406,272.23063829787236,0.0024535882700884677,0.15784311820520774,257.32617021276593,2.565564452227616,2508485,25746,2558968,5,finite simulation,finite simulation,False,0.900319116917183,0.10166215863359757,0.9184627374690301,0.010076998666525812,0.09127620854818745,0.09942456626141133,0.9005754337385887,2.975037439378586,0.9998294436220135,6.365744680851064,2.848679552107948,0.9996660497443647,6.204893617021277,1.9559117669713093,0.9427110812210315,5.912127659574468,0.8284001153120086,0.3489097330030509,2.1341489361702126
3,9500.0,3.0455591732037313,0.9999955308775218,6.382526315789474,0.0024036048637975974,0.2993651311820796,272.15915789473684,0.0024534191431684546,0.15779061917429255,257.25831578947367,2.564246310553785,2534493,26009,2585512,5,finite simulation,finite simulation,False,0.900326810924315,0.10165820146277776,0.9184716627743694,0.010078938864696015,0.09129557666957455,0.09942280672393192,0.9005771932760681,2.9713085267715877,0.9998312389523082,6.37578947368421,2.845732389094796,0.9996695650102135,6.198526315789474,1.9557557266616132,0.9430008150202214,5.905368421052631,0.8284120863274657,0.3464821651851325,2.1149473684210527
3,9600.0,3.0362821244016316,0.999995577430881,6.398125,0.0024031370869522684,0.29933612453514163,272.1532291666667,0.0024533596055877366,0.15778462855472217,257.2547916666667,2.5603364499397068,2561127,26295,2612671,5,finite simulation,finite simulation,False,0.9003118548982538,0.10167164689607348,0.9184538681603841,0.010084232449230358,0.09126411927249214,0.09950070502299993,0.9004992949770001,2.965728315362401,0.9998329968798882,6.378854166666667,2.846830144055615,0.9996730070413571,6.195625,1.9457344977449158,0.9411065300354141,5.900625,0.827637510259389,0.3434427643264646,2.0971875
3,9700.0,3.0350376075075975,0.9999956230243771,6.395979381443299,0.002402674249282298,0.29939036065451113,272.20752577319587,0.0024535035542730004,0.1578248410946228,257.30525773195876,2.55852689625209,2588298,26587,2640413,5,finite simulation,finite simulation,False,0.900284665830596,0.10170312691969781,0.9184317261768158,0.01008848285630171,0.09127967490605796,0.09952319425546269,0.9004768057445374,2.964037349825284,0.9998347185615389,6.381546391752577,2.8489371017178358,0.9996763781027864,6.188247422680412,1.941526370875468,0.941469419904044,5.913298969072165,0.8273386008148746,0.344002723734166,2.1010309278350516
