replica,time,web_rt_mean,web_util,web_throughput,mit_rt_mean,mit_util,mit_throughput,system_rt_mean,arrivals_so_far,false_positives_so_far,mitigation_completions_so_far,spikes_count,scenario,mode,is_final,illegal_share,processed_legal_share,processed_illegal_share,completed_legal_share,completed_illegal_share,completed_legal_of_completed_share,completed_illegal_of_completed_share,spike0_rt_mean,spike0_util,spike0_throughput,spike1_rt_mean,spike1_util,spike1_throughput,spike2_rt_mean,spike2_util,spike2_throughput,spike3_rt_mean,spike3_util,spike3_throughput
2,500.0,2.7807504366023363,0.9999965682618972,6.622,0.002110803603366118,0.28583309328071493,260.092,2.599012873963568,132809,1294,130046,47,transitory_x40,transitory,False,0.899464644715343,0.09855506780413978,0.8806406192351421,0.09702655693514747,0.8662364749376925,0.10072696005628078,0.8992730399437192,2.7648328926270205,0.9999140372687002,6.636,2.7745801464189035,0.9991103032995091,6.83,2.708642648318524,0.9990238640011482,7.082,2.5365996244257545,0.9989136495654292,7.42
2,600.0,2.9345941146982657,0.9999971402182477,6.281666666666666,0.0021142809510493795,0.28600963142859437,259.81333333333333,2.6396334616374637,159213,1555,155888,47,transitory_x40,transitory,False,0.8987394245444782,0.09926953201057702,0.8798464949470206,0.09774327473259094,0.8673412346981716,0.1012794980931183,0.8987205019068817,2.856366239238409,0.9999283643905835,6.491666666666666,2.8014244887497184,0.9992585860829244,6.77,2.639167445174173,0.99918655333429,7.198333333333333,2.621850967633396,0.999094707971191,7.15
2,700.0,3.090984333665728,0.999997548758498,6.207142857142857,0.0021124736920773574,0.28630882601312263,260.31,2.6835811768968423,186055,1829,182217,47,transitory_x40,transitory,False,0.8985192550589879,0.09948671091881432,0.879890355002553,0.09790653301443121,0.8674370481846766,0.10142143680368805,0.8985785631963119,2.9228387602951607,0.9999385980490716,6.357142857142857,2.8185868216933576,0.9993645023567923,6.761428571428572,2.7371956011242022,0.99930276000082,6.992857142857143,2.7126140975285624,0.999224035403878,6.977142857142857
2,800.0,3.100737580347901,0.9999978551636858,6.29,0.002109388207012631,0.2863951938804265,260.7075,2.7205316932517363,212952,2069,208566,47,transitory_x40,transitory,False,0.8987565272925354,0.0992430219016492,0.8801607874074909,0.09775911942597393,0.8684961869341448,0.10117317729848468,0.8988268227015153,2.9619059308145075,0.9999462732929376,6.32,2.8335479169139894,0.9994439395621932,6.75375,2.7510496579722727,0.9993899150007175,6.89375,2.781823595426306,0.9993210309783933,6.935
2,900.0,3.1194761165214393,0.9999980934788317,6.184444444444445,0.0021102286727332515,0.28679213706478657,260.9477777777778,2.740204496892,239806,2342,234853,47,transitory_x40,transitory,False,0.8988640817994545,0.09910093992644053,0.8802490346363311,0.0976831271944822,0.868731391207893,0.10107787635058166,0.8989221236494184,3.053513223420229,0.9999522429270556,6.315555555555555,2.8577935144730104,0.9995057240552829,6.636666666666667,2.8383241319034043,0.99945770222286,6.75,2.765657921558559,0.9993964719807941,6.931111111111111
2,1000.0,3.1003331238228,0.9999982841309486,6.071,0.0021102729254832463,0.28669678519620057,260.971,2.7467460177233143,266502,2602,260971,48,transitory_x40,transitory,False,0.899021395711852,0.09893359149274678,0.8803123428717233,0.09757150040149792,0.868822748046919,0.10096448789730766,0.8990355121026923,3.0169782703459287,0.9999570186343502,6.402,2.910705312789708,0.9995551516497546,6.653,2.9164737617099727,0.999511932000574,6.58,2.8325253067030625,0.9994568247827147,6.843
2,1100.0,3.1610577025207904,0.9999984401190442,6.219090909090909,0.0021118570823520314,0.28725466935661936,261.5272727272727,2.7536439221300433,293865,2889,287680,48,transitory_x40,transitory,False,0.8991611794531502,0.0987936637571674,0.8801660626478145,0.0974461062052303,0.8690793391523318,0.1008210458123847,0.8991789541876153,3.024935989123405,0.9999609260312273,6.450909090909091,2.911753493744049,0.9995955924088679,6.589090909090909,2.9311121400810474,0.9995563018187037,6.538181818181818,2.82381491777391,0.9995062043479224,6.859090909090909
2,1200.0,3.0726680171656864,0.9999985701091239,6.386666666666667,0.002115821404907965,0.2872804182308517,261.415,2.7750957355825427,320467,3155,313698,48,transitory_x40,transitory,False,0.8992033501109319,0.09871531234105228,0.8801686289071886,0.09738600230288923,0.8692470675607785,0.10074764182920452,0.8992523581707955,3.0061019147144807,0.9999641821952917,6.394166666666667,2.943313979585229,0.9996292930414622,6.664166666666667,2.986234044800212,0.999593276667145,6.4125,2.806567428066221,0.9995473539855956,6.854166666666667
2,1300.0,3.047696486539173,0.9999986801007297,6.364615384615385,0.0021104776649135855,0.28851359302887647,262.73692307692306,2.766481871573311,348874,3426,341558,48,transitory_x40,transitory,False,0.8992329608970574,0.09870325676318671,0.8803264215734047,0.09740766007211772,0.8691074714653428,0.10078234359059526,0.8992176564094048,3.002776673837271,0.9999669374110386,6.424615384615384,2.9232087365675894,0.9996578089613497,6.601538461538461,3.0286750068352024,0.9996245630773646,6.443076923076923,2.8380589705987553,0.9995821729097805,6.796153846153846
2,1400.0,3.083517298454112,0.999998774379249,6.317142857142857,0.002110151093475255,0.2892365302162999,263.4814285714286,2.7781354974052612,376770,3713,368874,50,transitory_x40,transitory,False,0.8991586378957985,0.09876847944369244,0.8802744379860392,0.09751041749608515,0.8699339119356637,0.1007917608585914,0.8992082391414086,3.0022965516095845,0.9999692990245358,6.515714285714286,2.9222921449713146,0.9996822511783962,6.682857142857143,3.004760675328979,0.99965138000041,6.487857142857143,2.839070057952214,0.9996120177019391,6.823571428571428
