web_rt,web_util,web_thr,spike0_rt,spike0_util,spike0_thr,spike1_rt,spike1_util,spike1_thr,spike2_rt,spike2_util,spike2_thr,spike3_rt,spike3_util,spike3_thr,spike4_rt,spike4_util,spike4_thr,mit_rt,mit_util,mit_thr,ana_rt,ana_util,ana_thr
2.6528431453765067,1.0,7.568008596301273,3.438884490066603,1.0,5.886772439224041,2.5231961231199938,1.0,6.1841039174640375,1.8269305570076877,1.0,6.982103600724967,0.757729324494953,0.4034423293253956,2.483899980803145,,,,0.0023056461713412,0.2833965214081265,258.99167081313647,0.002439952614110117,0.0,250.44160386523845
2.579712831472897,1.0,7.4896423488175214,3.296758389438612,1.0,5.589115701526984,3.479191422968474,1.0,5.324586737232234,1.2811952727141174,0.9046445516522136,7.18488562844029,0.7284492077476534,0.3622760321891613,2.5760574453683263,,,,0.002727883596393,0.3098915533093663,272.19616399402923,0.002428790648510926,0.0,211.4847878169743
3.102071263194839,1.0,5.69719546589801,3.088785362197929,1.0,6.074988122707582,3.378258159476728,1.0,5.509226197266013,2.158417666831494,1.0,6.11555807662174,0.7116200446059386,0.3246042787084198,1.9523029139334636,,,,0.0022082012415256,0.2463067086633132,227.65770029195443,0.0024638076653983585,0.0,245.54193483065427
3.192199975062722,1.0,6.6282151136255045,3.225068804271168,1.0,6.324117462588148,2.9214516627946345,1.0,6.134714868347359,1.7532416136147118,0.9732107262840268,6.748437911881131,0.5269550337749218,0.2205702361704752,1.562754141161661,,,,0.0024858936173432,0.2746295938266871,239.6592952822078,0.002387805791730301,0.0,227.64076540166664
2.878104070769346,1.0,6.838433284428466,2.907323608599701,1.0,6.484326688850443,2.9734147228802468,1.0,5.596581818063279,1.5046796783417191,0.9602587803888412,6.376359150212815,0.803859557512996,0.315500372824096,2.03826583600132,,,,0.0023984353871489,0.2654578468130519,250.55206176567583,0.0024785503956638497,0.0,220.49782692663504
3.0538758242638537,1.0,6.140884596327152,2.564841611267484,1.0,6.779770088824446,3.10179950943432,1.0,6.302730018261227,1.594472080088147,0.9695326834921388,6.225504634321353,1.453587248463197,0.3304181806239136,1.619501761577815,,,,0.0022545598335912,0.2729436222029953,256.8476579092335,0.002502373174645091,0.0,227.60575496722223
3.049471981037299,1.0,6.506925885602386,3.274288789263319,1.0,6.205779595731999,2.761207488147208,1.0,6.2756992995036,2.2023725540617427,1.0,6.167501894923401,0.9325028634356592,0.5473680761870935,3.498980234616322,,,,0.0022752673780937,0.2404290888419568,217.3104402840908,0.0025419060365049215,0.0,320.25045717746826
3.135496793452406,1.0,5.8434962425672055,3.642035873741733,1.0,4.788121011549943,2.86703689605317,1.0,6.630898747500332,1.9844794620852644,0.8979771360396125,5.968298449159848,0.7328749048644458,0.4532020408919297,3.26721723677403,,,,0.0024854102919895,0.3018311569957192,271.0441917417477,0.002446701380503574,0.0,301.47572241723634
3.165358121294438,1.0,6.937474033903849,3.030320958461458,1.0,6.662197705167946,2.813956467802455,1.0,6.220114125767176,1.3004963037230155,0.9086766596921774,6.602318184502695,0.7468925010057088,0.2487152356119359,1.636733724838516,,,,0.0022476771250434,0.3617578616072247,334.0869487738365,0.002418235233216213,0.0,253.71911827204553
2.849188380246813,1.0,6.143144009409018,3.140697688660961,1.0,6.17934886374213,2.5057546504487505,1.0,7.166355177288201,2.6035953269068166,1.0,6.008395935917537,0.6205937981009847,0.3788349338122251,2.7920282185363887,,,,0.0022949864804105,0.3081255038188882,284.8600521191256,0.0024255141109890133,0.0,304.02883350619385
3.658694901110595,1.0,5.34498792632916,3.0644170343245407,1.0,6.239675498164797,3.1674347965097125,1.0,5.545551531631199,1.8802609613188692,0.9990206840065357,6.806017566923643,0.7067821444484967,0.3576039892084299,2.810282248053816,,,,0.0023332391028727,0.3425254079747462,319.36907696896486,0.0024346710345928197,0.0,254.8681277744045
3.1884872241663453,1.0,6.296934040311934,3.203773880478145,1.0,6.387402426160889,2.916639976502594,1.0,6.0997345609409335,1.6685968281073988,0.9533985487875504,6.651246884953585,1.068307009996987,0.4168824549749552,2.586118544527886,,,,0.0026044165048093,0.3331721226124197,298.421130161332,0.0026350384829262907,0.0,206.75402234728443
3.231414809809382,1.0,6.276151106917103,2.9447421683842547,1.0,5.980911459389337,3.0691989522180405,1.0,6.074123183616233,2.28537954484734,1.0,5.562319008158679,1.0106644490644587,0.4580171696175877,2.478540936451105,,,,0.0024495294761792,0.2754664653266342,251.1422282457351,0.0023322719800591284,0.0,264.0502873009991
2.9878128098065595,1.0,6.450809249897456,2.625209320341873,1.0,7.0266035915818765,3.053681227705137,1.0,5.957555730415477,2.525806465259448,0.9581616382126048,5.676365993772,1.039399979680267,0.5776313586970464,3.223138227734978,,,,0.0024637270503442,0.2608451350222508,235.45490905941452,0.002454771793805984,0.0,263.5020419201389
3.0623587816510964,1.0,5.904838957238807,2.95633493684142,1.0,6.817087430678365,3.081960019186445,1.0,5.714221450985841,2.7498170429723103,0.993954198010738,5.765745785034801,0.6300649590504884,0.2896916525314109,2.044638599490419,,,,0.0026079002070716,0.307592254097999,272.621804367252,0.00247194428382583,0.0,259.2351463908441
3.839767722425544,1.0,5.50524857814605,3.3378403222245256,1.0,5.572918312683321,3.340646497629823,1.0,5.811122319974406,2.120897895689067,0.998672161195194,6.799646451183005,0.662969889982458,0.2495646254356658,1.500214303919787,,,,0.002473255238012,0.3137028878664651,286.4314308308259,0.0024321318803467496,0.0,210.66989417218568
3.8800368414962905,1.0,4.941001959217037,3.4903688024353503,1.0,5.72609683733611,2.801569613810011,1.0,6.13982428977412,2.295058693694163,1.0,5.503671507794416,0.5875222758062106,0.3041622639374877,1.9905321298408136,,,,0.002251899467311,0.2731693759968166,253.8440760399609,0.0024211275286858155,0.0,216.6990522252059
3.1746839561063043,1.0,6.080022495537938,2.8913511740001536,1.0,6.744449845803938,3.606022755066496,1.0,4.765114933908538,2.39673830409612,1.0,5.7493574816135,1.1022557552087406,0.4829335366777937,2.827990455846377,,,,0.0022289472769533,0.2433387395831125,226.3800609072896,0.002484872375867402,0.0,262.27420538256297
3.351223483916908,1.0,5.925739228694306,3.1580797728520045,1.0,6.149308089701157,2.672542968617106,1.0,7.1550618955312615,1.6612768067348285,0.9144948262616088,5.930192524406533,0.672988687358685,0.2830462701600258,1.83905956934744,,,,0.0021357709775807,0.23670017599056,227.0932064138092,0.0023830888993273524,0.0,311.8651785117625
2.723882300496983,1.0,7.213180685275764,2.679773440259886,1.0,6.84544004002531,3.0009011042988423,1.0,5.958407634914674,2.0327505942528115,0.9896279339374988,7.037020309026686,0.6744766076647284,0.3793955832189408,2.779671158823266,,,,0.0023032562942899,0.2993712443138135,274.8779709996497,0.002539532667537761,0.0,252.57548901875919
3.067076169475319,1.0,5.765761976133347,3.136016854451404,1.0,6.068831317151287,2.88539438928102,1.0,6.304200762982266,1.805335569008336,0.9198300115116234,6.421269075444338,1.1737722376221331,0.4355456850062999,2.7720469834171104,,,,0.0025083791687316,0.361839227685812,320.89420995436683,0.002362019473688311,0.0,278.7270283830906
3.8396688444806206,1.0,5.632145521860597,3.4419317893386614,1.0,5.51555792333167,2.9515908383888867,1.0,6.121125672583799,1.7996832790496398,0.9691084336775926,6.947707371858527,0.9313021851863572,0.3905351463082365,2.076876833677868,,,,0.0024547273964168,0.3061301827089134,282.6478881320842,0.002479737823815583,0.0,279.21686667290436
3.334348117097418,1.0,5.511070476896813,2.900204661189246,1.0,6.665452434683356,3.2013008961938176,1.0,5.829986425496839,1.4650806695130525,0.9750780509760024,6.877523557238558,0.918231746276894,0.6400199560831814,3.8759000540244313,,,,0.0024295885323475,0.2832724361726465,263.3574866460088,0.002380968146843429,0.0,250.87609041113024
3.580638575620332,1.0,5.646184010786691,2.8996675068813733,1.0,6.200224276731806,3.069284831205828,1.0,5.953546386364608,1.654904190177104,0.9085055221185124,6.230219988305191,1.5103959470072272,0.7112097526579955,3.982867777579568,,,,0.0023311602252811,0.3475932533463864,316.9630884938468,0.0024455458903996337,0.0,241.18440636509408
2.951288066005936,1.0,6.407646126156879,2.9386928529994982,1.0,6.802033284744184,2.7824657561153714,1.0,6.158930791758152,1.9899892343091168,0.987052064797946,5.555681133225712,0.8747996552054004,0.3533975475203921,2.22444565659068,,,,0.0026262251117868,0.3000808205272203,262.8036609332577,0.0023662954718242303,0.0,256.06501641286826
2.8504176343235823,1.0,7.269173570555414,2.9482654815251275,1.0,6.043935398715208,3.0029326874205267,1.0,5.75404578233064,2.590511470380751,0.8958058506515643,4.868524668259801,0.8801604348228138,0.3116842579030679,2.0067881551590405,,,,0.0026443997269324,0.2859976368886222,256.447925837656,0.0023920347491581235,0.0,254.18793910430793
2.738567212028805,1.0,6.278158906031538,3.124761310074372,1.0,6.421822266671208,2.78591010221039,1.0,6.164456002699767,1.840498320556884,0.9785950831774776,5.863590731646395,0.7827374159526564,0.3415266160276517,2.409713143264006,,,,0.002437178447362,0.3200631004018537,286.3038937501068,0.002506905388828329,0.0,284.0090202246501
3.0125156059519527,1.0,6.982866632004308,2.514136285780449,1.0,7.398103768174306,3.112445919028909,1.0,6.200656906863848,2.5245865116435,1.0,5.6741062003913685,0.6505134887080009,0.1830694458103922,1.1784940401659862,,,,0.0026524216880457,0.3057151749016148,263.3648831568348,0.0024461071147918955,0.0,250.09885912798364
2.895494551831677,1.0,7.059394616421146,2.901021390042212,1.0,6.706172491244216,2.694143448808227,1.0,6.590712564251803,2.52311128331638,1.0,6.02593114338371,0.6893192221418746,0.4725268653354248,2.891812436203201,,,,0.0022381481893225,0.3191487845522858,287.16216187661524,0.0024665040431719565,0.0,271.7479924930818
3.0757665695642,1.0,6.152272432903854,3.1936979491873183,1.0,5.78188750060529,3.003204643404629,1.0,5.730502290935723,2.0583346811603573,0.9490271741463396,6.420649175947552,0.6498367678971335,0.2736659025637625,1.5790726062417129,,,,0.002415355323742,0.3145683672065018,291.6259048332621,0.002419497114406416,0.0,279.3643338587362
2.993093011063383,1.0,6.210265918017416,3.275658474558776,1.0,6.403258472705363,3.412561099473425,1.0,5.53238037022086,1.8927388695978151,0.9396640614492162,5.2984150256367535,1.1132645124390863,0.5492588465858499,3.2762820078317687,,,,0.0023494493990535,0.2797461527993326,243.26423050710443,0.002438055706318702,0.0,270.6745439830191
3.1861761681880294,1.0,5.9945768484063535,2.963080347658221,1.0,6.261018958212049,2.974778681480976,1.0,5.742382699145538,1.9437963969565488,0.9756052106310574,6.123321078984061,0.6661412048417648,0.34150228143723,2.6515366111252763,,,,0.0023921912317835,0.3343278277579219,318.4505145101723,0.0022969906338442645,0.0,305.36805727988616
2.581007912609566,1.0,8.42753138991988,2.6401784068816574,1.0,7.168260188924607,3.3148024480448237,1.0,5.852022352730411,2.5658427337593723,0.9820333767409763,5.623831910415623,0.7901548268412686,0.3835445561533587,2.258787974296145,,,,0.0026777742891919,0.3120910258101187,275.94054794318123,0.0024703353181043893,0.0,256.126054681977
2.9385407572071407,1.0,6.717820055653852,3.054454508048372,1.0,5.800528697663103,2.629073867319065,1.0,6.088151995730222,1.8655025895567936,0.9952441888893926,6.448000339791406,1.0909463697258956,0.4981993290663166,2.7450432514934224,,,,0.0023589443823809,0.3295850924749953,307.7999572531726,0.0024293365619544524,0.0,315.9588971354531
2.966407899267301,1.0,6.463979603606321,3.233677228767128,1.0,6.413869587048056,3.698661300969545,1.0,4.988306621776801,1.7463778044773366,0.9878085024030696,7.900907135969681,0.8259192581605264,0.2508710562251259,1.299594000407311,,,,0.0024017603454246,0.3449465101969395,311.88031398018035,0.0024351317282217907,0.0,294.83520867729425
3.44409180750104,1.0,5.537142113127898,3.1956341467581844,1.0,5.303717565470404,2.996360696736985,1.0,6.346671307156538,1.90877455489279,0.9169534172668758,6.081266859660634,0.8121819297397888,0.5347047496608655,3.558829451572273,,,,0.0023991491813211,0.3172016929274451,280.16389413536274,0.002504985923431112,0.0,287.1369124869157
3.5651845066838104,1.0,5.486509022125394,4.000540301798464,1.0,5.2471554715540325,2.610270268831916,1.0,6.957837707175239,1.8160178482553688,0.978771129167012,6.599258655323406,0.7785825771699649,0.3618336714639943,2.58198345620299,,,,0.0024755994695656,0.3567520646031708,326.3210365707188,0.002506650009995307,0.0,258.28877478135763
3.151550367322154,1.0,6.584721083702539,3.225529639903479,1.0,5.512244958183637,2.610698555247167,1.0,6.51293511297045,1.4011159272423137,0.8736477391292203,5.967577237880172,0.8301125614892274,0.3264351489154984,1.949034797322224,,,,0.0024743823476047,0.3681663933767709,330.9290663335101,0.0025238121631102786,0.0,262.34603131728204
3.1465617456381465,1.0,5.609145086087282,3.145771598329345,1.0,6.468443428128576,2.5101205675113065,1.0,7.066344156556921,1.8835570401931387,0.952954004250887,5.813411744948724,0.6365849002919325,0.4131134129913653,2.7216011112768546,,,,0.0021239436534254,0.320010958402193,303.91565229417034,0.0024118473404987147,0.0,265.03867453732045
3.0364299926001586,1.0,6.882578856660566,3.046818044816665,1.0,6.251457400864336,2.3514906345446254,1.0,7.637320943069331,1.740253883163458,0.9582917998241854,6.947109191914286,0.7847897227903983,0.4083771643478923,2.319575736086927,,,,0.0024210940245261,0.2890025916027414,262.12867693573696,0.002453572608367381,0.0,273.5112530389459
2.964642928825232,1.0,6.234514143818606,2.904188767428794,1.0,6.615695636500607,2.5703465892841426,1.0,7.282116474050773,1.8741903628594456,1.0,6.224722873309372,0.775832054506153,0.3557101048563724,2.095462158618467,,,,0.0024675909807189,0.3401485147490302,303.6714184412401,0.002409978909146389,0.0,220.93345614439352
4.188693895021364,1.0,4.737143568741989,2.8190463369186607,1.0,6.352974769600629,2.2156035065119952,1.0,7.49521019116534,2.0719397588011765,0.9785450790050544,5.6879510221111405,0.7567600042381867,0.3335773530728464,1.925014393266215,,,,0.0024269285390188,0.2761208567264176,254.06798679325829,0.0023783053644750303,0.0,242.88304401328494
3.702409867263305,1.0,5.074274216073027,2.9698949160474397,1.0,6.868128312125684,2.4560212213382715,1.0,7.262424504487952,1.476155852603167,0.8902314333285597,5.463489607918135,0.7843211591400759,0.3059743744131499,1.9287168722317656,,,,0.0023843568989416,0.3278736835514303,298.9328109418349,0.002557534985918172,0.0,250.08578344169638
3.0624021109874704,1.0,6.670113292369972,2.929364991274153,1.0,6.761834506042941,2.4547769559153725,1.0,6.494238408115443,1.775714542726654,1.0,6.580846719811992,0.7274721182513022,0.2738958801777374,1.72734418117471,,,,0.002434657108005,0.2721405232913305,245.0032804537052,0.0024140027928551337,0.0,210.91936127440653
3.186347122546169,1.0,6.609019382338017,2.269149823436089,1.0,8.269486725942343,3.104203314149763,1.0,5.477215731162243,2.619322842348755,0.9959311659610486,5.530377182109447,0.6552267166913516,0.2919170129141656,1.6271860451671925,,,,0.0024368102405602,0.3107637888599526,276.6792404531848,0.0023940992185592903,0.0,238.66630985933037
3.386970863245973,1.0,5.401215452323248,2.879473999019259,1.0,6.464122802132186,3.628846617235356,1.0,5.304957984519311,2.1260526629569565,0.9390885211291096,5.772303089709557,0.594947481484943,0.1678683025868935,1.288538291600586,,,,0.0028804166397717,0.2617130808794352,227.06888902328657,0.0025114924413380778,0.0,260.2555320356766
3.1780346244836704,1.0,6.6547081191362025,3.0525149415623662,1.0,6.006502357909638,3.054344859320371,1.0,5.8802645425043885,1.900128838895096,0.8426248868340072,4.96396972222475,0.8220562581373767,0.5778949900111504,3.501406965114187,,,,0.0025433123891985,0.2750962725350076,248.142571628156,0.002468233142264656,0.0,263.15149105611334
2.8336015610652177,1.0,6.14699656611332,2.878150373198576,1.0,6.710201692997194,2.8284190609106394,1.0,6.535717021323483,1.1522247375568937,0.8480663233810665,6.207708408480853,0.7463842484381167,0.4322680961005838,2.5203174907748624,,,,0.0030600436395446,0.2668184902045203,236.2147954099777,0.0023876860598373547,0.0,292.3048829310762
2.983387320259693,1.0,6.877569532334731,2.8702253612447457,1.0,6.275811645691791,2.2224165980044988,1.0,7.381788925825291,2.232385745082538,1.0,6.197198954304038,0.9326609088580152,0.5705607694472127,3.5579299638627133,,,,0.0028645337036206,0.32949192374568,289.8256906585957,0.002477032600863936,0.0,259.38866726043574
3.272817628817651,1.0,6.127491019096943,3.25284779557171,1.0,6.515299258367174,2.553634566968048,1.0,6.919908477950064,2.617525902563849,1.0,5.920173406299227,0.7091081813665514,0.4348566343580625,2.914556318101052,,,,0.0026412679144928,0.2962328121431034,263.30710946608855,0.002466151194820213,0.0,278.12415650940017
3.169326230435359,1.0,5.665669973281452,2.5552416585770845,1.0,6.701083671646171,2.923026590384184,1.0,5.448782877779024,3.032784400344615,1.0,5.524647978540364,0.7832029676234233,0.3237163119538286,2.1988883492449323,,,,0.0022759073837338,0.3104964100610037,294.7364082918358,0.002423893143517186,0.0,213.3275172429176
3.283041603530485,1.0,6.341236728525714,3.496215857472991,1.0,5.369355727157466,3.9806891772402646,1.0,5.038253092237921,1.9690614789489091,0.9252592794675591,6.337631566618629,0.776274924526481,0.315202117290511,2.1575869265645684,,,,0.0024087490206704,0.3132344377441703,310.29685033733614,0.0024259283116736395,0.0,258.36165481449405
3.2293893048217943,1.0,5.992293535759037,3.310793516680688,1.0,5.928893097872551,3.2537660768671994,1.0,5.698022128914461,1.429832550777714,0.8496617717532612,6.111601376891929,0.8691762227589691,0.5705547575854216,3.0037366595499675,,,,0.0026269410959109,0.300942092799874,264.4885833187687,0.002355831757116941,0.0,306.47816808742283
2.9227844304967148,1.0,6.430177005565732,3.2195412632539493,1.0,5.887592072325559,2.962754615408577,1.0,6.132554999669237,1.3518387529011138,0.9388233419690656,6.26805915187086,0.789812994166418,0.3401042983587125,2.382590163404454,,,,0.0025944413470721,0.3393465582094538,301.0657832106667,0.0024107539839491967,0.0,305.76682612520216
2.729291167290837,1.0,6.472075589366368,3.6510072306127066,1.0,5.4924436715697285,3.0472748511349805,0.9956360182587422,5.421934340355483,1.9545218134101812,0.9710311454791276,5.709173965499591,1.0866543771052142,0.5361053274980688,2.885021258159928,,,,0.0021117263934579,0.2410510102967998,230.04791322833609,0.0024527582753097856,0.0,311.4527399015649
3.133935253025486,1.0,7.425996579161493,2.5498069951293245,1.0,7.59873745555496,2.89566324209014,1.0,6.406885709127471,2.391419056827103,1.0,5.736306609655011,0.6717138590013735,0.4446328827633551,2.6389405103112638,,,,0.0027685174695129,0.2993144373547594,266.90949322405976,0.0024948061890443115,0.0,299.02905062275073
3.144921569487104,1.0,6.11286035816709,2.8174725150202624,1.0,6.302894828883971,2.9799198798700286,1.0,5.7339581126652845,1.9676656989692367,0.9933721204571362,6.645177022400773,0.5936311431843594,0.2626002451543284,1.7115417334786311,,,,0.0024240888558557,0.3405165211938357,307.10727615944654,0.002404694305055159,0.0,241.11927395328522
2.5778223794557222,1.0,6.665215973262741,3.265856571416077,1.0,5.859864151743929,3.033000563944081,1.0,6.621722762720997,2.717677869975613,1.0,5.617335328205013,0.5337179000524145,0.260085118327408,1.8881172273609572,,,,0.0023687132068216,0.3559910552462235,319.59541038422594,0.002446420090656223,0.0,267.11792296774075
3.6439601926896574,1.0,5.77226409517827,3.514629235121593,1.0,5.485427174399141,3.044341470412592,1.0,5.743458778470256,2.055805246965892,0.9801958628776578,5.490140714278547,0.9662721115281602,0.3682406116931571,2.1945353914568577,,,,0.0024506889894453,0.349572231730032,321.0812705254535,0.0024146207936130396,0.0,310.7609901183828
3.4808529911817288,1.0,5.41659976412156,2.957563981305165,1.0,6.452361390165723,3.1098091550255704,1.0,5.497320756097794,2.7369463672425773,1.0,5.923446268590641,1.1703806553920926,0.7494429511149328,4.789713890662626,,,,0.0024208843080374,0.3601654363407155,331.49625102411363,0.002400148024778976,0.0,245.9208623542816
3.385431456659986,1.0,5.868337915422789,3.0804052111827938,1.0,6.4440456563926585,3.581706565418622,1.0,5.514630542927135,1.8373084381013367,0.9847188499805358,6.364953963882706,1.0975301883492743,0.4519885973216851,2.702134796735381,,,,0.0023782332631839,0.2977609938746103,272.27547017754574,0.0024535048809481547,0.0,278.62365868367164
3.214952809754396,1.0,6.036507256683626,2.716602251082848,1.0,6.46634067806277,3.005816579568501,1.0,5.881122964927863,1.5193624141444453,0.9841960837951996,6.563069251891187,0.8418480664954502,0.3679331936417364,2.042964010242192,,,,0.0025324687089357,0.3051901649237419,264.6251069212676,0.002480479564804341,0.0,246.66861476213418
3.09042958182876,1.0,6.972037511230984,3.3839231825075378,1.0,6.07204150304973,3.1289542985735657,1.0,5.619013601273851,2.392537553498582,0.9930770344800518,6.295571529933941,0.8528109278509607,0.3626235443126513,2.113286585310156,,,,0.0024220393918302,0.3675568317743345,337.89471525467115,0.002416555552139395,0.0,232.01711889129615
3.1030156746738795,1.0,5.964120842571391,2.8456834058777387,1.0,6.742930730818385,2.824153827976855,1.0,6.523217401354976,2.4060354157667243,0.9594341633416552,5.205323460119639,0.76950583905911,0.4150603631136607,2.366503930559498,,,,0.0020996699052383,0.2824735488585346,275.08425362576446,0.0025142817044911682,0.0,264.37377362552326
3.4412588428694897,1.0,5.633241095355931,2.832925687312238,1.0,6.187054695405115,3.4527456381763475,1.0,5.379225538692741,1.9074621966985457,0.9837129219144936,6.539252450098303,0.7474220081450234,0.3743894133022063,2.4621201462328592,,,,0.0022164517355492,0.2775749870273374,257.3517827552789,0.0024940413858431233,0.0,248.4235713337371
3.2397743299345505,1.0,5.859475079119282,3.466385223951659,1.0,6.08773891028173,2.95814568493468,1.0,6.244528855609969,3.0277743576166958,0.9966694047989112,5.132844926289092,0.8464048706686541,0.2709506223810383,1.6421334506261305,,,,0.0026517596408117,0.3086060700343431,273.2195576245915,0.0024703837480279846,0.0,219.38804715778824
