replica,time,web_rt_mean,web_util,web_throughput,mit_rt_mean,mit_util,mit_throughput,analysis_rt_mean,analysis_util,analysis_throughput,system_rt_mean,arrivals_so_far,false_positives_so_far,mitigation_completions_so_far,spikes_count,scenario,mode,is_final,illegal_share,processed_legal_share,processed_illegal_share,completed_legal_share,completed_illegal_share,completed_legal_of_completed_share,completed_illegal_of_completed_share,spike0_rt_mean,spike0_util,spike0_throughput,spike1_rt_mean,spike1_util,spike1_throughput,spike2_rt_mean,spike2_util,spike2_throughput,spike3_rt_mean,spike3_util,spike3_throughput
9,5600.0,3.100296037774489,0.9999989980972342,6.355178571428572,0.0024674615216833326,0.2969733704206022,270.1851785714286,,,,2.815512936818967,1483144,15080,1513037,52,finite simulation,finite simulation,False,0.9002301866845026,0.1017655736732239,0.9183895832097221,0.09869237241967065,0.8906673930515175,0.0997537759913532,0.9002462240086468,3.010207017594767,0.9999927310764162,6.536607142857143,3.115492862159127,0.9999846005213778,6.305178571428572,3.0311017153471287,0.999958906127572,6.486785714285714,3.068954716641258,0.9999520759515464,6.390892857142857
9,5700.0,3.1104324649347657,0.9999990156744757,6.3487719298245615,0.002467526583230274,0.29698456319432,270.21298245614037,,,,2.8170682658024133,1509787,15372,1540214,52,finite simulation,finite simulation,False,0.9002567911897507,0.10173620517331253,0.9184169687512213,0.09866093694011142,0.8906792812496067,0.09972397273067492,0.9002760272693251,3.0226046374726647,0.9999928586013914,6.496140350877193,3.1236815011848504,0.9999848706876694,6.285263157894737,3.034398801385657,0.9999596270727023,6.486140350877193,3.065603988310157,0.9999529167243263,6.407719298245614
9,5800.0,3.1001715596867703,0.9999990326456054,6.346896551724138,0.0024663638197988435,0.29711329591763236,270.35913793103447,,,,2.8159302433042313,1537086,15654,1568083,52,finite simulation,finite simulation,False,0.900215732886774,0.10177829997801034,0.918387780514558,0.09869844628081968,0.8906437245541239,0.09976168932283995,0.9002383106771601,3.0401580149947707,0.9999929817289536,6.459310344827586,3.138685778952024,0.999985131537882,6.2653448275862065,3.033906823347577,0.9999603231576557,6.483965517241379,3.054580756442871,0.9999537285049414,6.406896551724138
9,5900.0,3.1126854660010492,0.9999990490414427,6.323220338983051,0.002466699221578532,0.29733673506292063,270.5528813559322,,,,2.816776212693097,1564684,15923,1596262,52,finite simulation,finite simulation,False,0.9001977396074863,0.10180330341461918,0.9183784073972764,0.09871386171265252,0.8905926052800438,0.09978087175829742,0.9002191282417026,3.051018174461879,0.9999931006827001,6.44271186440678,3.136027918860898,0.9999853835457145,6.2879661016949155,3.027992112135455,0.999960995646509,6.483898305084746,3.080841224917647,0.9999545127675695,6.379661016949153
9,6000.0,3.1102951946008575,0.999999064890752,6.3468333333333335,0.002467243550504658,0.29752497262789,270.7151666666667,,,,2.8205993872096577,1592140,16191,1624291,52,finite simulation,finite simulation,False,0.9001934503247202,0.10181453892245657,0.9183802931902973,0.09872749883804188,0.8905875111485171,0.0997937945360631,0.9002062054639369,3.048033909420947,0.9999932156713218,6.467333333333333,3.1371594633408497,0.999985627153286,6.270833333333333,3.041349889611249,0.9999616457190671,6.476333333333334,3.0864991564600395,0.99995527088811,6.375
9,6100.0,3.0958932583970227,0.9999990802204117,6.349508196721311,0.002468216421601409,0.2976645483541979,270.7649180327869,,,,2.8202217994321237,1619004,16462,1651666,52,finite simulation,finite simulation,False,0.9001892521574993,0.10182062552038167,0.9183535062297561,0.09873848366032449,0.8905901406049646,0.09980352457066653,0.9001964754293335,3.043573484547918,0.9999933268898247,6.479016393442623,3.147281366679366,0.9999858627737239,6.246885245901639,3.0412746992788056,0.999962274477771,6.467213114754099,3.0855199602223387,0.9999560041522393,6.370327868852459
9,6200.0,3.1006074369814227,0.9999990950555664,6.342741935483871,0.002469668817159283,0.29768742855995556,270.7353225806452,,,,2.8218631519949433,1645344,16723,1678559,52,finite simulation,finite simulation,False,0.9001692047377327,0.10183949374720423,0.9183477740825019,0.0987617179143085,0.8906271272147345,0.09982093329688523,0.9001790667031148,3.0402839499428835,0.999993434520634,6.474354838709678,3.151430439468652,0.9999860907935025,6.239677419354838,3.041680533458229,0.999962882953936,6.465806451612903,3.0910419296240477,0.9999567137626871,6.368225806451613
9,6300.0,3.0869340489858956,0.9999991094197638,6.343809523809524,0.0024705722554227718,0.297781469830101,270.76984126984127,,,,2.82119187239523,1672070,16995,1705850,52,finite simulation,finite simulation,False,0.9002164981131173,0.10179717356330775,0.918405329920398,0.0987195512149611,0.8906714431812065,0.09977809761166297,0.900221902388337,3.0475719526036396,0.9999935387345922,6.4695238095238095,3.1546517562397645,0.9999863115745581,6.2496825396825395,3.037955138466968,0.9999634721133973,6.471269841269841,3.0853825512708277,0.9999574008458191,6.37
9,6400.0,3.1071976744927117,0.9999991233350799,6.34359375,0.002471195355783789,0.2977199368152205,270.718125,,,,2.8209150846333135,1698304,17275,1732596,52,finite simulation,finite simulation,False,0.9002286987488695,0.1017874302833886,0.918404478821224,0.09868904507084715,0.890652674668375,0.09975223231954711,0.9002477676804529,3.040164686374096,0.9999936396918642,6.4671875,3.145693969125421,0.9999865254562056,6.248125,3.04013633110124,0.9999640428616254,6.47046875,3.087249537204863,0.9999580664576031,6.35328125
9,6500.0,3.1052328928304527,0.9999991368222325,6.367230769230769,0.0024715928610459952,0.2977234081710908,270.68415384615383,,,,2.822565248195564,1724592,17551,1759447,52,finite simulation,finite simulation,False,0.9002100206889514,0.10180146956497536,0.9184091077773757,0.09870972380713815,0.8906541373263938,0.09977090096463061,0.9002290990353694,3.045267958135609,0.9999937375427586,6.46076923076923,3.1357947979561267,0.9999867327568793,6.266461538461538,3.044232343678115,0.9999645960483696,6.441076923076923,3.103743134870119,0.9999587115890246,6.329384615384615
9,6600.0,3.08632396598206,0.9999991499006836,6.388333333333334,0.0024705133278674738,0.29788028379154713,270.8893939393939,,,,2.8235655838506473,1752467,17807,1787870,52,finite simulation,finite simulation,False,0.9002297903469795,0.10177823605237644,0.9184247121343797,0.09869401249781024,0.8907186269413347,0.09975010280215904,0.900249897197841,3.050741211868462,0.9999938324284744,6.466363636363637,3.147346543078357,0.9999869337757145,6.251515151515152,3.05949983123355,0.9999651324718792,6.443333333333333,3.1220783582057035,0.999959337171009,6.308939393939394
9,6700.0,3.0859629393305403,0.9999991625887331,6.383283582089552,0.0024706394845462284,0.2979172156047996,270.8840298507463,,,,2.824631488486959,1779003,18094,1814923,52,finite simulation,finite simulation,False,0.9002300726867801,0.10178903576891102,0.9184020487880009,0.09870416182547191,0.8906966430073474,0.09976155400656878,0.9002384459934313,3.049757345191467,0.9999939244817807,6.467313432835821,3.1544903384125824,0.9999871287939874,6.247014925373135,3.062233119039184,0.9999656528827467,6.428358208955224,3.1162386174327406,0.9999599440789044,6.313134328358209
9,6800.0,3.0969288961065997,0.9999991749036047,6.372794117647059,0.002469999675633906,0.29775222355062536,270.7676470588235,,,,2.8262103415286295,1804770,18370,1841220,52,finite simulation,finite simulation,False,0.900190051917973,0.10182682557888263,0.9183707619253423,0.09874333017503616,0.8906774824492871,0.09979912380570506,0.9002008761942949,3.0467007863787576,0.9999940138276369,6.447794117647059,3.15422537601641,0.9999873180764288,6.241323529411765,3.0643152874759774,0.9999661579874122,6.420147058823529,3.1193441198708647,0.9999605331365676,6.305147058823529
9,6900.0,3.0874856071741403,0.9999991868615234,6.381594202898551,0.0024691782225071384,0.29760360830152816,270.69246376811594,,,,2.8260187042878493,1830798,18652,1867778,52,finite simulation,finite simulation,False,0.9001593840500154,0.1018572229159088,0.9183416193375785,0.09876840590824329,0.8906247439641074,0.09982725867971308,0.9001727413202869,3.070548350014894,0.999994100583758,6.403768115942029,3.1544420201618424,0.9999875018724226,6.242898550724638,3.063539980009503,0.9999666484513627,6.414782608695652,3.121247139441874,0.9999611051200956,6.305797101449276
